season,week,celebrity_name,ballroom_partner,celebrity_industry,age,results,placement,elim_week,J_total,active,J_sum_week,J_pct,eliminated,contestant_id
19,10,Alfonso Ribeiro,Witney Carson,Actor/Actress,42,1st Place,1,,37.5,True,182.5,0.2054794520547945,False,19_Alfonso Ribeiro
19,11,Alfonso Ribeiro,Witney Carson,Actor/Actress,42,1st Place,1,,40.0,True,156.33300000000003,0.25586408499804897,False,19_Alfonso Ribeiro
19,1,Lolo Jones,Keo Motsepe,Athlete,32,Eliminated Week 1,13,1.0,22.0,True,372.0,0.05913978494623656,True,19_Lolo Jones
19,2,Lolo Jones,Keo Motsepe,Athlete,32,Eliminated Week 1,13,1.0,0.0,False,362.0,0.0,False,19_Lolo Jones
19,3,Lolo Jones,Keo Motsepe,Athlete,32,Eliminated Week 1,13,1.0,0.0,False,353.0,0.0,False,19_Lolo Jones
19,4,Lolo Jones,Keo Motsepe,Athlete,32,Eliminated Week 1,13,1.0,0.0,False,320.0,0.0,False,19_Lolo Jones
19,5,Lolo Jones,Keo Motsepe,Athlete,32,Eliminated Week 1,13,1.0,0.0,False,264.0,0.0,False,19_Lolo Jones
19,6,Lolo Jones,Keo Motsepe,Athlete,32,Eliminated Week 1,13,1.0,0.0,False,293.0,0.0,False,19_Lolo Jones
19,7,Lolo Jones,Keo Motsepe,Athlete,32,Eliminated Week 1,13,1.0,0.0,False,258.5,0.0,False,19_Lolo Jones
19,8,Lolo Jones,Keo Motsepe,Athlete,32,Eliminated Week 1,13,1.0,0.0,False,248.0,0.0,False,19_Lolo Jones
19,9,Lolo Jones,Keo Motsepe,Athlete,32,Eliminated Week 1,13,1.0,0.0,False,214.0,0.0,False,19_Lolo Jones
19,10,Lolo Jones,Keo Motsepe,Athlete,32,Eliminated Week 1,13,1.0,0.0,False,182.5,0.0,False,19_Lolo Jones
19,11,Lolo Jones,Keo Motsepe,Athlete,32,Eliminated Week 1,13,1.0,0.0,False,156.33300000000003,0.0,False,19_Lolo Jones
19,1,Randy Couture,Karina Smirnoff,Athlete,51,Eliminated Week 3,11,3.0,31.0,True,372.0,0.08333333333333333,False,19_Randy Couture
19,2,Randy Couture,Karina Smirnoff,Athlete,51,Eliminated Week 3,11,3.0,28.0,True,362.0,0.07734806629834254,False,19_Randy Couture
19,3,Randy Couture,Karina Smirnoff,Athlete,51,Eliminated Week 3,11,3.0,26.0,True,353.0,0.07365439093484419,True,19_Randy Couture
19,4,Randy Couture,Karina Smirnoff,Athlete,51,Eliminated Week 3,11,3.0,0.0,False,320.0,0.0,False,19_Randy Couture
19,5,Randy Couture,Karina Smirnoff,Athlete,51,Eliminated Week 3,11,3.0,0.0,False,264.0,0.0,False,19_Randy Couture
19,6,Randy Couture,Karina Smirnoff,Athlete,51,Eliminated Week 3,11,3.0,0.0,False,293.0,0.0,False,19_Randy Couture
19,7,Randy Couture,Karina Smirnoff,Athlete,51,Eliminated Week 3,11,3.0,0.0,False,258.5,0.0,False,19_Randy Couture
19,8,Randy Couture,Karina Smirnoff,Athlete,51,Eliminated Week 3,11,3.0,0.0,False,248.0,0.0,False,19_Randy Couture
19,9,Randy Couture,Karina Smirnoff,Athlete,51,Eliminated Week 3,11,3.0,0.0,False,214.0,0.0,False,19_Randy Couture
19,10,Randy Couture,Karina Smirnoff,Athlete,51,Eliminated Week 3,11,3.0,0.0,False,182.5,0.0,False,19_Randy Couture
19,11,Randy Couture,Karina Smirnoff,Athlete,51,Eliminated Week 3,11,3.0,0.0,False,156.33300000000003,0.0,False,19_Randy Couture
19,1,Tommy Chong,Peta Murgatroyd,Comedian,76,Eliminated Week 10,5,10.0,27.0,True,372.0,0.07258064516129033,False,19_Tommy Chong
19,2,Tommy Chong,Peta Murgatroyd,Comedian,76,Eliminated Week 10,5,10.0,28.0,True,362.0,0.07734806629834254,False,19_Tommy Chong
19,3,Tommy Chong,Peta Murgatroyd,Comedian,76,Eliminated Week 10,5,10.0,34.0,True,353.0,0.09631728045325778,False,19_Tommy Chong
19,4,Tommy Chong,Peta Murgatroyd,Comedian,76,Eliminated Week 10,5,10.0,28.0,True,320.0,0.0875,False,19_Tommy Chong
19,5,Tommy Chong,Peta Murgatroyd,Comedian,76,Eliminated Week 10,5,10.0,23.0,True,264.0,0.08712121212121213,False,19_Tommy Chong
19,6,Tommy Chong,Peta Murgatroyd,Comedian,76,Eliminated Week 10,5,10.0,28.0,True,293.0,0.09556313993174062,False,19_Tommy Chong
19,7,Tommy Chong,Peta Murgatroyd,Comedian,76,Eliminated Week 10,5,10.0,30.0,True,258.5,0.11605415860735009,False,19_Tommy Chong
19,8,Tommy Chong,Peta Murgatroyd,Comedian,76,Eliminated Week 10,5,10.0,29.0,True,248.0,0.11693548387096774,False,19_Tommy Chong
19,9,Tommy Chong,Peta Murgatroyd,Comedian,76,Eliminated Week 10,5,10.0,28.5,True,214.0,0.13317757009345793,False,19_Tommy Chong
19,10,Tommy Chong,Peta Murgatroyd,Comedian,76,Eliminated Week 10,5,10.0,31.0,True,182.5,0.16986301369863013,True,19_Tommy Chong
19,11,Tommy Chong,Peta Murgatroyd,Comedian,76,Eliminated Week 10,5,10.0,0.0,False,156.33300000000003,0.0,False,19_Tommy Chong
19,1,Betsey Johnson,Tony Dovolani,Fashion Designer,72,Eliminated Week 4,10,4.0,20.0,True,372.0,0.053763440860215055,False,19_Betsey Johnson
19,2,Betsey Johnson,Tony Dovolani,Fashion Designer,72,Eliminated Week 4,10,4.0,28.0,True,362.0,0.07734806629834254,False,19_Betsey Johnson
19,3,Betsey Johnson,Tony Dovolani,Fashion Designer,72,Eliminated Week 4,10,4.0,29.0,True,353.0,0.0821529745042493,False,19_Betsey Johnson
19,4,Betsey Johnson,Tony Dovolani,Fashion Designer,72,Eliminated Week 4,10,4.0,29.0,True,320.0,0.090625,True,19_Betsey Johnson
19,5,Betsey Johnson,Tony Dovolani,Fashion Designer,72,Eliminated Week 4,10,4.0,0.0,False,264.0,0.0,False,19_Betsey Johnson
19,6,Betsey Johnson,Tony Dovolani,Fashion Designer,72,Eliminated Week 4,10,4.0,0.0,False,293.0,0.0,False,19_Betsey Johnson
19,7,Betsey Johnson,Tony Dovolani,Fashion Designer,72,Eliminated Week 4,10,4.0,0.0,False,258.5,0.0,False,19_Betsey Johnson
19,8,Betsey Johnson,Tony Dovolani,Fashion Designer,72,Eliminated Week 4,10,4.0,0.0,False,248.0,0.0,False,19_Betsey Johnson
19,9,Betsey Johnson,Tony Dovolani,Fashion Designer,72,Eliminated Week 4,10,4.0,0.0,False,214.0,0.0,False,19_Betsey Johnson
19,10,Betsey Johnson,Tony Dovolani,Fashion Designer,72,Eliminated Week 4,10,4.0,0.0,False,182.5,0.0,False,19_Betsey Johnson
19,11,Betsey Johnson,Tony Dovolani,Fashion Designer,72,Eliminated Week 4,10,4.0,0.0,False,156.33300000000003,0.0,False,19_Betsey Johnson
19,1,Michael Waltrip,Emma Slater,Racing Driver,51,Eliminated Week 8,7,8.0,25.0,True,372.0,0.06720430107526881,False,19_Michael Waltrip
19,2,Michael Waltrip,Emma Slater,Racing Driver,51,Eliminated Week 8,7,8.0,24.0,True,362.0,0.06629834254143646,False,19_Michael Waltrip
19,3,Michael Waltrip,Emma Slater,Racing Driver,51,Eliminated Week 8,7,8.0,28.0,True,353.0,0.07932011331444759,False,19_Michael Waltrip
19,4,Michael Waltrip,Emma Slater,Racing Driver,51,Eliminated Week 8,7,8.0,25.0,True,320.0,0.078125,False,19_Michael Waltrip
19,5,Michael Waltrip,Emma Slater,Racing Driver,51,Eliminated Week 8,7,8.0,20.0,True,264.0,0.07575757575757576,False,19_Michael Waltrip
19,6,Michael Waltrip,Emma Slater,Racing Driver,51,Eliminated Week 8,7,8.0,30.0,True,293.0,0.10238907849829351,False,19_Michael Waltrip
19,7,Michael Waltrip,Emma Slater,Racing Driver,51,Eliminated Week 8,7,8.0,28.0,True,258.5,0.10831721470019343,False,19_Michael Waltrip
19,8,Michael Waltrip,Emma Slater,Racing Driver,51,Eliminated Week 8,7,8.0,25.0,True,248.0,0.10080645161290322,True,19_Michael Waltrip
19,9,Michael Waltrip,Emma Slater,Racing Driver,51,Eliminated Week 8,7,8.0,0.0,False,214.0,0.0,False,19_Michael Waltrip
19,10,Michael Waltrip,Emma Slater,Racing Driver,51,Eliminated Week 8,7,8.0,0.0,False,182.5,0.0,False,19_Michael Waltrip
19,11,Michael Waltrip,Emma Slater,Racing Driver,51,Eliminated Week 8,7,8.0,0.0,False,156.33300000000003,0.0,False,19_Michael Waltrip
19,1,Tavis Smiley,Sharna Burgess,Radio Personality,50,Eliminated Week 2,12,2.0,29.0,True,372.0,0.07795698924731183,False,19_Tavis Smiley
19,2,Tavis Smiley,Sharna Burgess,Radio Personality,50,Eliminated Week 2,12,2.0,28.0,True,362.0,0.07734806629834254,True,19_Tavis Smiley
19,3,Tavis Smiley,Sharna Burgess,Radio Personality,50,Eliminated Week 2,12,2.0,0.0,False,353.0,0.0,False,19_Tavis Smiley
19,4,Tavis Smiley,Sharna Burgess,Radio Personality,50,Eliminated Week 2,12,2.0,0.0,False,320.0,0.0,False,19_Tavis Smiley
19,5,Tavis Smiley,Sharna Burgess,Radio Personality,50,Eliminated Week 2,12,2.0,0.0,False,264.0,0.0,False,19_Tavis Smiley
19,6,Tavis Smiley,Sharna Burgess,Radio Personality,50,Eliminated Week 2,12,2.0,0.0,False,293.0,0.0,False,19_Tavis Smiley
19,7,Tavis Smiley,Sharna Burgess,Radio Personality,50,Eliminated Week 2,12,2.0,0.0,False,258.5,0.0,False,19_Tavis Smiley
19,8,Tavis Smiley,Sharna Burgess,Radio Personality,50,Eliminated Week 2,12,2.0,0.0,False,248.0,0.0,False,19_Tavis Smiley
19,9,Tavis Smiley,Sharna Burgess,Radio Personality,50,Eliminated Week 2,12,2.0,0.0,False,214.0,0.0,False,19_Tavis Smiley
19,10,Tavis Smiley,Sharna Burgess,Radio Personality,50,Eliminated Week 2,12,2.0,0.0,False,182.5,0.0,False,19_Tavis Smiley
19,11,Tavis Smiley,Sharna Burgess,Radio Personality,50,Eliminated Week 2,12,2.0,0.0,False,156.33300000000003,0.0,False,19_Tavis Smiley
19,1,Bethany Mota,Derek Hough,Social Media Personality,18,Eliminated Week 11,4,11.0,32.0,True,372.0,0.08602150537634409,False,19_Bethany Mota
19,2,Bethany Mota,Derek Hough,Social Media Personality,18,Eliminated Week 11,4,11.0,33.0,True,362.0,0.09116022099447514,False,19_Bethany Mota
19,3,Bethany Mota,Derek Hough,Social Media Personality,18,Eliminated Week 11,4,11.0,40.0,True,353.0,0.11331444759206799,False,19_Bethany Mota
19,4,Bethany Mota,Derek Hough,Social Media Personality,18,Eliminated Week 11,4,11.0,33.0,True,320.0,0.103125,False,19_Bethany Mota
19,5,Bethany Mota,Derek Hough,Social Media Personality,18,Eliminated Week 11,4,11.0,32.0,True,264.0,0.12121212121212122,False,19_Bethany Mota
19,6,Bethany Mota,Derek Hough,Social Media Personality,18,Eliminated Week 11,4,11.0,36.0,True,293.0,0.12286689419795221,False,19_Bethany Mota
19,7,Bethany Mota,Derek Hough,Social Media Personality,18,Eliminated Week 11,4,11.0,37.5,True,258.5,0.1450676982591876,False,19_Bethany Mota
19,8,Bethany Mota,Derek Hough,Social Media Personality,18,Eliminated Week 11,4,11.0,40.0,True,248.0,0.16129032258064516,False,19_Bethany Mota
19,9,Bethany Mota,Derek Hough,Social Media Personality,18,Eliminated Week 11,4,11.0,37.0,True,214.0,0.17289719626168223,False,19_Bethany Mota
19,10,Bethany Mota,Derek Hough,Social Media Personality,18,Eliminated Week 11,4,11.0,38.0,True,182.5,0.20821917808219179,False,19_Bethany Mota
19,11,Bethany Mota,Derek Hough,Social Media Personality,18,Eliminated Week 11,4,11.0,38.0,True,156.33300000000003,0.24307088074814653,True,19_Bethany Mota
19,1,Sadie Robertson,Mark Ballas,TV Personality,17,2nd Place,2,,34.0,True,372.0,0.0913978494623656,False,19_Sadie Robertson
19,2,Sadie Robertson,Mark Ballas,TV Personality,17,2nd Place,2,,31.0,True,362.0,0.0856353591160221,False,19_Sadie Robertson
19,3,Sadie Robertson,Mark Ballas,TV Personality,17,2nd Place,2,,32.0,True,353.0,0.0906515580736544,False,19_Sadie Robertson
19,4,Sadie Robertson,Mark Ballas,TV Personality,17,2nd Place,2,,37.0,True,320.0,0.115625,False,19_Sadie Robertson
19,5,Sadie Robertson,Mark Ballas,TV Personality,17,2nd Place,2,,36.0,True,264.0,0.13636363636363635,False,19_Sadie Robertson
19,6,Sadie Robertson,Mark Ballas,TV Personality,17,2nd Place,2,,35.0,True,293.0,0.11945392491467577,False,19_Sadie Robertson
19,7,Sadie Robertson,Mark Ballas,TV Personality,17,2nd Place,2,,31.0,True,258.5,0.11992263056092843,False,19_Sadie Robertson
19,8,Sadie Robertson,Mark Ballas,TV Personality,17,2nd Place,2,,38.0,True,248.0,0.1532258064516129,False,19_Sadie Robertson
19,9,Sadie Robertson,Mark Ballas,TV Personality,17,2nd Place,2,,36.5,True,214.0,0.1705607476635514,False,19_Sadie Robertson
19,10,Sadie Robertson,Mark Ballas,TV Personality,17,2nd Place,2,,37.0,True,182.5,0.20273972602739726,False,19_Sadie Robertson
19,11,Sadie Robertson,Mark Ballas,TV Personality,17,2nd Place,2,,39.333200000000005,True,156.33300000000003,0.25159883070113154,False,19_Sadie Robertson
20,1,Suzanne Somers,Tony Dovolani,Actor/Actress,68,Eliminated Week 5,9,5.0,25.0,True,318.0,0.07861635220125786,False,20_Suzanne Somers
20,2,Suzanne Somers,Tony Dovolani,Actor/Actress,68,Eliminated Week 5,9,5.0,28.0,True,347.0,0.08069164265129683,False,20_Suzanne Somers
20,3,Suzanne Somers,Tony Dovolani,Actor/Actress,68,Eliminated Week 5,9,5.0,25.0,True,313.0,0.07987220447284345,False,20_Suzanne Somers
20,4,Suzanne Somers,Tony Dovolani,Actor/Actress,68,Eliminated Week 5,9,5.0,28.0,True,325.0,0.08615384615384615,False,20_Suzanne Somers
20,5,Suzanne Somers,Tony Dovolani,Actor/Actress,68,Eliminated Week 5,9,5.0,28.0,True,283.0,0.0989399293286219,True,20_Suzanne Somers
20,6,Suzanne Somers,Tony Dovolani,Actor/Actress,68,Eliminated Week 5,9,5.0,0.0,False,283.0,0.0,False,20_Suzanne Somers
20,7,Suzanne Somers,Tony Dovolani,Actor/Actress,68,Eliminated Week 5,9,5.0,0.0,False,254.0,0.0,False,20_Suzanne Somers
20,8,Suzanne Somers,Tony Dovolani,Actor/Actress,68,Eliminated Week 5,9,5.0,0.0,False,211.5,0.0,False,20_Suzanne Somers
20,9,Suzanne Somers,Tony Dovolani,Actor/Actress,68,Eliminated Week 5,9,5.0,0.0,False,157.0,0.0,False,20_Suzanne Somers
20,10,Suzanne Somers,Tony Dovolani,Actor/Actress,68,Eliminated Week 5,9,5.0,0.0,False,116.0,0.0,False,20_Suzanne Somers
20,1,Willow Shields,Mark Ballas,Actor/Actress,14,Eliminated Week 7,7,7.0,25.0,True,318.0,0.07861635220125786,False,20_Willow Shields
20,2,Willow Shields,Mark Ballas,Actor/Actress,14,Eliminated Week 7,7,7.0,32.0,True,347.0,0.09221902017291066,False,20_Willow Shields
20,3,Willow Shields,Mark Ballas,Actor/Actress,14,Eliminated Week 7,7,7.0,32.0,True,313.0,0.10223642172523961,False,20_Willow Shields
20,4,Willow Shields,Mark Ballas,Actor/Actress,14,Eliminated Week 7,7,7.0,39.0,True,325.0,0.12,False,20_Willow Shields
20,5,Willow Shields,Mark Ballas,Actor/Actress,14,Eliminated Week 7,7,7.0,34.0,True,283.0,0.12014134275618374,False,20_Willow Shields
20,6,Willow Shields,Mark Ballas,Actor/Actress,14,Eliminated Week 7,7,7.0,36.5,True,283.0,0.12897526501766785,False,20_Willow Shields
20,7,Willow Shields,Mark Ballas,Actor/Actress,14,Eliminated Week 7,7,7.0,39.0,True,254.0,0.15354330708661418,True,20_Willow Shields
20,8,Willow Shields,Mark Ballas,Actor/Actress,14,Eliminated Week 7,7,7.0,0.0,False,211.5,0.0,False,20_Willow Shields
20,9,Willow Shields,Mark Ballas,Actor/Actress,14,Eliminated Week 7,7,7.0,0.0,False,157.0,0.0,False,20_Willow Shields
20,10,Willow Shields,Mark Ballas,Actor/Actress,14,Eliminated Week 7,7,7.0,0.0,False,116.0,0.0,False,20_Willow Shields
20,1,Riker Lynch,Allison Holker,Actor/Actress,23,2nd Place,2,,31.0,True,318.0,0.09748427672955975,False,20_Riker Lynch
20,2,Riker Lynch,Allison Holker,Actor/Actress,23,2nd Place,2,,32.0,True,347.0,0.09221902017291066,False,20_Riker Lynch
20,3,Riker Lynch,Allison Holker,Actor/Actress,23,2nd Place,2,,34.0,True,313.0,0.10862619808306709,False,20_Riker Lynch
20,4,Riker Lynch,Allison Holker,Actor/Actress,23,2nd Place,2,,34.0,True,325.0,0.10461538461538461,False,20_Riker Lynch
20,5,Riker Lynch,Allison Holker,Actor/Actress,23,2nd Place,2,,38.0,True,283.0,0.13427561837455831,False,20_Riker Lynch
20,6,Riker Lynch,Allison Holker,Actor/Actress,23,2nd Place,2,,38.0,True,283.0,0.13427561837455831,False,20_Riker Lynch
20,7,Riker Lynch,Allison Holker,Actor/Actress,23,2nd Place,2,,37.0,True,254.0,0.14566929133858267,False,20_Riker Lynch
20,8,Riker Lynch,Allison Holker,Actor/Actress,23,2nd Place,2,,39.0,True,211.5,0.18439716312056736,False,20_Riker Lynch
20,9,Riker Lynch,Allison Holker,Actor/Actress,23,2nd Place,2,,40.0,True,157.0,0.25477707006369427,False,20_Riker Lynch
20,10,Riker Lynch,Allison Holker,Actor/Actress,23,2nd Place,2,,40.0,True,116.0,0.3448275862068966,False,20_Riker Lynch
20,1,Rumer Willis,Valentin Chmerkovskiy,Actor/Actress,26,1st Place,1,,32.0,True,318.0,0.10062893081761007,False,20_Rumer Willis
20,2,Rumer Willis,Valentin Chmerkovskiy,Actor/Actress,26,1st Place,1,,32.0,True,347.0,0.09221902017291066,False,20_Rumer Willis
20,3,Rumer Willis,Valentin Chmerkovskiy,Actor/Actress,26,1st Place,1,,33.0,True,313.0,0.10543130990415335,False,20_Rumer Willis
20,4,Rumer Willis,Valentin Chmerkovskiy,Actor/Actress,26,1st Place,1,,35.0,True,325.0,0.1076923076923077,False,20_Rumer Willis
20,5,Rumer Willis,Valentin Chmerkovskiy,Actor/Actress,26,1st Place,1,,39.0,True,283.0,0.13780918727915195,False,20_Rumer Willis
20,6,Rumer Willis,Valentin Chmerkovskiy,Actor/Actress,26,1st Place,1,,35.5,True,283.0,0.1254416961130742,False,20_Rumer Willis
20,7,Rumer Willis,Valentin Chmerkovskiy,Actor/Actress,26,1st Place,1,,37.0,True,254.0,0.14566929133858267,False,20_Rumer Willis
20,8,Rumer Willis,Valentin Chmerkovskiy,Actor/Actress,26,1st Place,1,,40.0,True,211.5,0.18912529550827423,False,20_Rumer Willis
20,9,Rumer Willis,Valentin Chmerkovskiy,Actor/Actress,26,1st Place,1,,39.0,True,157.0,0.2484076433121019,False,20_Rumer Willis
20,10,Rumer Willis,Valentin Chmerkovskiy,Actor/Actress,26,1st Place,1,,40.0,True,116.0,0.3448275862068966,False,20_Rumer Willis
20,1,Nastia Liukin,Derek Hough,Athlete,25,Eliminated Week 9,4,9.0,30.0,True,318.0,0.09433962264150944,False,20_Nastia Liukin
20,2,Nastia Liukin,Derek Hough,Athlete,25,Eliminated Week 9,4,9.0,34.0,True,347.0,0.09798270893371758,False,20_Nastia Liukin
20,3,Nastia Liukin,Derek Hough,Athlete,25,Eliminated Week 9,4,9.0,34.0,True,313.0,0.10862619808306709,False,20_Nastia Liukin
20,4,Nastia Liukin,Derek Hough,Athlete,25,Eliminated Week 9,4,9.0,36.0,True,325.0,0.11076923076923077,False,20_Nastia Liukin
20,5,Nastia Liukin,Derek Hough,Athlete,25,Eliminated Week 9,4,9.0,38.0,True,283.0,0.13427561837455831,False,20_Nastia Liukin
20,6,Nastia Liukin,Derek Hough,Athlete,25,Eliminated Week 9,4,9.0,36.5,True,283.0,0.12897526501766785,False,20_Nastia Liukin
20,7,Nastia Liukin,Derek Hough,Athlete,25,Eliminated Week 9,4,9.0,41.0,True,254.0,0.16141732283464566,False,20_Nastia Liukin
20,8,Nastia Liukin,Derek Hough,Athlete,25,Eliminated Week 9,4,9.0,38.0,True,211.5,0.17966903073286053,False,20_Nastia Liukin
20,9,Nastia Liukin,Derek Hough,Athlete,25,Eliminated Week 9,4,9.0,40.0,True,157.0,0.25477707006369427,True,20_Nastia Liukin
20,10,Nastia Liukin,Derek Hough,Athlete,25,Eliminated Week 9,4,9.0,0.0,False,116.0,0.0,False,20_Nastia Liukin
20,1,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,26.0,True,318.0,0.08176100628930817,False,20_Michael Sam
20,2,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,28.0,True,347.0,0.08069164265129683,False,20_Michael Sam
20,3,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,24.0,True,313.0,0.07667731629392971,False,20_Michael Sam
20,4,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,30.0,True,325.0,0.09230769230769231,True,20_Michael Sam
20,5,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,0.0,False,283.0,0.0,False,20_Michael Sam
20,6,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,0.0,False,283.0,0.0,False,20_Michael Sam
20,7,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,0.0,False,254.0,0.0,False,20_Michael Sam
20,8,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,0.0,False,211.5,0.0,False,20_Michael Sam
20,9,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,0.0,False,157.0,0.0,False,20_Michael Sam
20,10,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,0.0,False,116.0,0.0,False,20_Michael Sam
20,1,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,28.0,True,318.0,0.0880503144654088,False,20_Robert Herjavec
20,2,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,28.0,True,347.0,0.08069164265129683,False,20_Robert Herjavec
20,3,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,29.0,True,313.0,0.0926517571884984,False,20_Robert Herjavec
20,4,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,34.0,True,325.0,0.10461538461538461,False,20_Robert Herjavec
20,5,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,24.0,True,283.0,0.08480565371024736,False,20_Robert Herjavec
20,6,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,33.5,True,283.0,0.11837455830388692,False,20_Robert Herjavec
20,7,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,31.0,True,254.0,0.1220472440944882,False,20_Robert Herjavec
20,8,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,31.0,True,211.5,0.14657210401891252,True,20_Robert Herjavec
20,9,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,0.0,False,157.0,0.0,False,20_Robert Herjavec
20,10,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,0.0,False,116.0,0.0,False,20_Robert Herjavec
20,1,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,22.0,True,318.0,0.06918238993710692,False,20_Charlotte McKinney
20,2,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,26.0,True,347.0,0.07492795389048991,False,20_Charlotte McKinney
20,3,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,22.0,True,313.0,0.07028753993610223,True,20_Charlotte McKinney
20,4,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,0.0,False,325.0,0.0,False,20_Charlotte McKinney
20,5,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,0.0,False,283.0,0.0,False,20_Charlotte McKinney
20,6,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,0.0,False,283.0,0.0,False,20_Charlotte McKinney
20,7,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,0.0,False,254.0,0.0,False,20_Charlotte McKinney
20,8,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,0.0,False,211.5,0.0,False,20_Charlotte McKinney
20,9,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,0.0,False,157.0,0.0,False,20_Charlotte McKinney
20,10,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,0.0,False,116.0,0.0,False,20_Charlotte McKinney
20,1,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,26.0,True,318.0,0.08176100628930817,False,20_Noah Galloway
20,2,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,27.0,True,347.0,0.07780979827089338,False,20_Noah Galloway
20,3,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,30.0,True,313.0,0.09584664536741214,False,20_Noah Galloway
20,4,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,32.0,True,325.0,0.09846153846153846,False,20_Noah Galloway
20,5,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,28.0,True,283.0,0.0989399293286219,False,20_Noah Galloway
20,6,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,34.0,True,283.0,0.12014134275618374,False,20_Noah Galloway
20,7,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,38.0,True,254.0,0.14960629921259844,False,20_Noah Galloway
20,8,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,31.5,True,211.5,0.14893617021276595,False,20_Noah Galloway
20,9,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,38.0,True,157.0,0.24203821656050956,False,20_Noah Galloway
20,10,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,36.0,True,116.0,0.3103448275862069,False,20_Noah Galloway
20,1,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,22.0,True,318.0,0.06918238993710692,False,20_Redfoo
20,2,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,31.0,True,347.0,0.0893371757925072,True,20_Redfoo
20,3,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,0.0,False,313.0,0.0,False,20_Redfoo
20,4,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,0.0,False,325.0,0.0,False,20_Redfoo
20,5,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,0.0,False,283.0,0.0,False,20_Redfoo
20,6,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,0.0,False,283.0,0.0,False,20_Redfoo
20,7,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,0.0,False,254.0,0.0,False,20_Redfoo
20,8,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,0.0,False,211.5,0.0,False,20_Redfoo
