season,week,elim,non_elim,p_e,p_i,q_e,q_i,lhs
27,2,Danelle Umstead,Joe Amabile,0.08333333333333333,0.08333333333333333,0.06839186691312385,0.06469500924214418,0.0018484288354898362
27,3,Nancy McKeon,Joe Amabile,0.09090909090909091,0.09090909090909091,0.08118081180811808,0.06642066420664207,0.0073800738007380046
27,3,Nancy McKeon,John Schneider,0.09090909090909091,0.09090909090909091,0.08118081180811808,0.07749077490774908,0.0018450184501844977
27,4,Tinashe,Alexis Ren,0.5812295631947835,0.0,0.11206896551724138,0.10775862068965517,0.29276995401118483
27,4,Tinashe,Bobby Bones,0.5812295631947835,0.0,0.11206896551724138,0.08620689655172414,0.30354581608015035
27,4,Tinashe,DeMarcus Ware,0.5812295631947835,0.0,0.11206896551724138,0.09482758620689655,0.29923547125256417
27,4,Tinashe,Evanna Lynch,0.5812295631947835,0.0,0.11206896551724138,0.10344827586206896,0.2949251264249779
27,4,Tinashe,Joe Amabile,0.5812295631947835,0.0,0.11206896551724138,0.06465517241379311,0.3143216781491159
27,4,Tinashe,John Schneider,0.5812295631947835,0.0,0.11206896551724138,0.09051724137931035,0.30139064366635726
27,4,Tinashe,Juan Pablo Di Pace,0.5812295631947835,0.0,0.11206896551724138,0.10344827586206896,0.2949251264249779
27,4,Tinashe,Mary Lou Retton,0.5812295631947835,0.4187704368052164,0.11206896551724138,0.11206896551724138,0.08122956319478353
27,4,Tinashe,Milo Manheim,0.5812295631947835,0.0,0.11206896551724138,0.125,0.2841492643560124
27,6,Mary Lou Retton,Alexis Ren,1.0,0.0,0.10480349344978165,0.11790393013100436,0.49344978165938863
27,6,Mary Lou Retton,Bobby Bones,1.0,0.0,0.10480349344978165,0.09606986899563319,0.5043668122270742
27,6,Mary Lou Retton,DeMarcus Ware,1.0,0.0,0.10480349344978165,0.11353711790393013,0.49563318777292575
27,6,Mary Lou Retton,Evanna Lynch,1.0,0.0,0.10480349344978165,0.12663755458515283,0.48908296943231444
27,6,Mary Lou Retton,Joe Amabile,1.0,0.0,0.10480349344978165,0.09606986899563319,0.5043668122270742
27,6,Mary Lou Retton,John Schneider,1.0,0.0,0.10480349344978165,0.08296943231441048,0.5109170305676856
27,6,Mary Lou Retton,Juan Pablo Di Pace,1.0,0.0,0.10480349344978165,0.13100436681222707,0.48689956331877726
27,6,Mary Lou Retton,Milo Manheim,1.0,0.0,0.10480349344978165,0.13100436681222707,0.48689956331877726
27,7,DeMarcus Ware,Joe Amabile,0.125,0.125,0.12183908045977011,0.10804597701149425,0.006896551724137931
27,7,John Schneider,Bobby Bones,0.125,0.125,0.12413793103448276,0.12183908045977011,0.0011494252873563218
27,7,John Schneider,Joe Amabile,0.125,0.125,0.12413793103448276,0.10804597701149425,0.008045977011494253
27,8,Joe Amabile,Bobby Bones,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.13975155279503104,0.0015527950310559036
27,8,Juan Pablo Di Pace,Alexis Ren,0.16666666666666666,0.16666666666666666,0.18633540372670807,0.18012422360248448,0.0031055900621117932
27,8,Juan Pablo Di Pace,Bobby Bones,0.16666666666666666,0.16666666666666666,0.18633540372670807,0.13975155279503104,0.02329192546583851
27,8,Juan Pablo Di Pace,Evanna Lynch,0.16666666666666666,0.16666666666666666,0.18633540372670807,0.18012422360248448,0.0031055900621117932
27,8,Juan Pablo Di Pace,Milo Manheim,0.16666666666666666,0.16666666666666666,0.18633540372670807,0.17080745341614906,0.007763975155279504
28,2,Mary Wilson,Lamar Odom,0.0,0.0,0.0684931506849315,0.0547945205479452,0.00684931506849315
28,6,Sailor Brinkley-Cook,Ally Brooke,1.0,0.0,0.11842105263157894,0.10964912280701754,0.5043859649122807
28,6,Sailor Brinkley-Cook,Hannah Brown,1.0,0.0,0.11842105263157894,0.10526315789473684,0.506578947368421
28,6,Sailor Brinkley-Cook,James Van Der Beek,1.0,0.0,0.11842105263157894,0.11842105263157894,0.5
28,6,Sailor Brinkley-Cook,Karamo Brown,1.0,0.0,0.11842105263157894,0.10964912280701754,0.5043859649122807
28,6,Sailor Brinkley-Cook,Kate Flannery,1.0,0.0,0.11842105263157894,0.11842105263157894,0.5
28,6,Sailor Brinkley-Cook,Kel Mitchell,1.0,0.0,0.11842105263157894,0.11403508771929824,0.5021929824561403
28,6,Sailor Brinkley-Cook,Lauren Alaina,1.0,0.0,0.11842105263157894,0.11403508771929824,0.5021929824561403
28,6,Sailor Brinkley-Cook,Sean Spicer,1.0,0.0,0.11842105263157894,0.09210526315789473,0.5131578947368421
28,7,Karamo Brown,Kate Flannery,0.125,0.125,0.12128712871287128,0.1188118811881188,0.0012376237623762387
28,7,Karamo Brown,Sean Spicer,0.125,0.125,0.12128712871287128,0.10396039603960396,0.008663366336633664
28,8,Kate Flannery,Ally Brooke,1.0,0.0,0.13471454803957736,0.15544105882304174,0.4896367446082678
28,8,Kate Flannery,Hannah Brown,1.0,0.0,0.13471454803957736,0.160621391176751,0.4870465784314132
28,8,Kate Flannery,James Van Der Beek,1.0,0.0,0.13471454803957736,0.1658027598041857,0.48445589411769585
28,8,Kate Flannery,Kel Mitchell,1.0,0.0,0.13471454803957736,0.15544002254931627,0.48963726274513053
28,8,Kate Flannery,Lauren Alaina,1.0,0.0,0.13471454803957736,0.1243528470584334,0.5051808504905719
28,8,Kate Flannery,Sean Spicer,1.0,0.0,0.13471454803957736,0.1036273725486945,0.5155435877454414
29,6,Veron Davis,AJ McLean,1.0,0.0,0.07835820895522388,0.10074626865671642,0.48880597014925375
29,6,Veron Davis,Chrishell Stause,1.0,0.0,0.07835820895522388,0.08955223880597014,0.4944029850746269
29,6,Veron Davis,Jeannie Mai,1.0,0.0,0.07835820895522388,0.09328358208955224,0.4925373134328358
29,6,Veron Davis,Johnny Weir,1.0,0.0,0.07835820895522388,0.08208955223880597,0.498134328358209
29,6,Veron Davis,Justina Machado,1.0,0.0,0.07835820895522388,0.10074626865671642,0.48880597014925375
29,6,Veron Davis,Kaitlyn Bristowe,1.0,0.0,0.07835820895522388,0.10074626865671642,0.48880597014925375
29,6,Veron Davis,Monica Aldama,1.0,0.0,0.07835820895522388,0.10074626865671642,0.48880597014925375
29,6,Veron Davis,Nelly,1.0,0.0,0.07835820895522388,0.08955223880597014,0.4944029850746269
29,6,Veron Davis,Nev Schulman,1.0,0.0,0.07835820895522388,0.09701492537313433,0.4906716417910448
29,6,Veron Davis,Skai Jackson,1.0,0.0,0.07835820895522388,0.06716417910447761,0.5055970149253731
29,8,Chrishell Stause,Nelly,0.125,0.125,0.12162184076007344,0.10810830289784307,0.006756768931115188
29,8,Chrishell Stause,Skai Jackson,0.125,0.125,0.12162184076007344,0.1216209398575493,4.504512620684409e-07
29,9,AJ McLean,Nelly,0.14285714285714285,0.14285714285714285,0.12953317941214265,0.1243528470584334,0.002590166176854626
29,10,Johnny Weir,Justina Machado,1.0,0.0,0.16379310344827586,0.16666666666666666,0.4985632183908046
29,10,Johnny Weir,Kaitlyn Bristowe,1.0,0.0,0.16379310344827586,0.1724137931034483,0.4956896551724138
29,10,Johnny Weir,Nelly,1.0,0.0,0.16379310344827586,0.16091954022988506,0.5014367816091954
29,10,Johnny Weir,Nev Schulman,1.0,0.0,0.16379310344827586,0.1724137931034483,0.4956896551724138
29,10,Skai Jackson,Nelly,0.0,0.0,0.16379310344827586,0.16091954022988506,0.0014367816091954005
30,3,Christine Chiu,Amanda Kloots,0.1008897991240198,0.0,0.07046979865771812,0.08053691275167785,0.04541134251503003
30,3,Christine Chiu,Brian Austin Green,0.1008897991240198,0.0,0.07046979865771812,0.06375838926174497,0.05380060425999647
30,3,Christine Chiu,Cody Rigsby,0.1008897991240198,0.0,0.07046979865771812,0.06040268456375839,0.05547845660898976
30,3,Christine Chiu,Iman Shumpert,0.1008897991240198,0.0,0.07046979865771812,0.06375838926174497,0.05380060425999647
30,3,Christine Chiu,Jimmie Allen,0.1008897991240198,0.0,0.07046979865771812,0.06711409395973154,0.052122751911003184
30,3,Christine Chiu,JoJo Siwa,0.1008897991240198,0.0,0.07046979865771812,0.08053691275167785,0.04541134251503003
30,3,Christine Chiu,Matt James,0.1008897991240198,0.0,0.07046979865771812,0.06711409395973154,0.052122751911003184
30,3,Christine Chiu,"Mike ""The Miz"" Mizanin",0.1008897991240198,0.0,0.07046979865771812,0.0738255033557047,0.048767047213016605
30,3,Christine Chiu,Suni Lee,0.1008897991240198,0.0,0.07046979865771812,0.07046979865771812,0.0504448995620099
30,5,Melanie C,Amanda Kloots,1.0,0.0,0.09350649350649351,0.1012987012987013,0.4961038961038961
30,5,Melanie C,Cody Rigsby,1.0,0.0,0.09350649350649351,0.08311688311688312,0.5051948051948052
30,5,Melanie C,Iman Shumpert,1.0,0.0,0.09350649350649351,0.07272727272727272,0.5103896103896104
30,5,Melanie C,Jimmie Allen,1.0,0.0,0.09350649350649351,0.08831168831168831,0.5025974025974026
30,5,Melanie C,JoJo Siwa,1.0,0.0,0.09350649350649351,0.1038961038961039,0.4948051948051948
30,5,Melanie C,Kenya Moore,1.0,0.0,0.09350649350649351,0.09350649350649351,0.5
30,5,Melanie C,Melora Hardin,1.0,0.0,0.09350649350649351,0.09350649350649351,0.5
30,5,Melanie C,"Mike ""The Miz"" Mizanin",1.0,0.0,0.09350649350649351,0.08311688311688312,0.5051948051948052
30,5,Melanie C,Olivia Jade,1.0,0.0,0.09350649350649351,0.09350649350649351,0.5
30,5,Melanie C,Suni Lee,1.0,0.0,0.09350649350649351,0.09350649350649351,0.5
30,8,Olivia Jade,Iman Shumpert,0.125,0.125,0.11688311688311688,0.11363636363636363,0.001623376623376624
30,9,Melora Hardin,Cody Rigsby,0.16666666666666666,0.16666666666666666,0.1592920353982301,0.1570796460176991,0.0011061946902654884
30,9,Suni Lee,Cody Rigsby,0.16666666666666666,0.16666666666666666,0.16592920353982302,0.1570796460176991,0.004424778761061954
31,1,Jason Lewis,Vinny Guadagnino,0.0,0.0,0.04712041884816754,0.04450261780104712,0.0013089005235602108
31,2,Teresa Giudice,Charli D'Amelio,0.3327916636727423,0.0,0.055825242718446605,0.07766990291262135,0.1554735017392838
31,2,Teresa Giudice,Cheryl Ladd,0.3327916636727423,0.0,0.055825242718446605,0.050970873786407765,0.16882301630239058
31,2,Teresa Giudice,Daniel Durant,0.3327916636727423,0.0,0.055825242718446605,0.0703883495145631,0.1591142784383129
31,2,Teresa Giudice,Gabby Windey,0.3327916636727423,0.0,0.055825242718446605,0.07766990291262135,0.1554735017392838
31,2,Teresa Giudice,Jessie James Decker,0.3327916636727423,0.3246679288221187,0.055825242718446605,0.06067961165048544,0.001634682959292394
31,2,Teresa Giudice,Jordin Sparks,0.3327916636727423,0.0,0.055825242718446605,0.06553398058252427,0.16154146290433233
31,2,Teresa Giudice,Joseph Baena,0.3327916636727423,0.0,0.055825242718446605,0.05825242718446602,0.16518223960336145
31,2,Teresa Giudice,Sam Champion,0.3327916636727423,0.0,0.055825242718446605,0.06310679611650485,0.16275505513734204
31,2,Teresa Giudice,Selma Blair,0.3327916636727423,0.0,0.055825242718446605,0.06796116504854369,0.16032787067132262
31,2,Teresa Giudice,Shangela,0.3327916636727423,0.0,0.055825242718446605,0.06796116504854369,0.16032787067132262
31,2,Teresa Giudice,Trevor Donovan,0.3327916636727423,0.0,0.055825242718446605,0.07281553398058252,0.1579006862053032
31,2,Teresa Giudice,Vinny Guadagnino,0.3327916636727423,0.0,0.055825242718446605,0.06553398058252427,0.16154146290433233
31,2,Teresa Giudice,Wayne Brady,0.3327916636727423,0.0,0.055825242718446605,0.07766990291262135,0.1554735017392838
31,3,Cheryl Ladd,Vinny Guadagnino,0.0,0.0,0.05955334987593052,0.05707196029776675,0.0012406947890818872
31,5,Joseph Baena,Daniel Durant,0.08333333333333333,0.08333333333333333,0.07803790412486064,0.07469342251950947,0.0016722408026755842
31,5,Joseph Baena,Vinny Guadagnino,0.08333333333333333,0.08333333333333333,0.07803790412486064,0.06911928651059086,0.004459308807134889
31,6,Jessie James Decker,Vinny Guadagnino,0.1,0.1,0.0927536231884058,0.08115942028985507,0.005797101449275366
31,7,Jordin Sparks,Vinny Guadagnino,0.1111111111111111,0.1111111111111111,0.10599078341013825,0.0967741935483871,0.004608294930875577
32,2,Jamie Lynn Spears,Adrian Peterson,1.0,0.0,0.06722689075630252,0.06302521008403361,0.5021008403361344
32,2,Jamie Lynn Spears,Alyson Hannigan,1.0,0.0,0.06722689075630252,0.07983193277310924,0.49369747899159666
32,2,Jamie Lynn Spears,Ariana Madix,1.0,0.0,0.06722689075630252,0.08403361344537816,0.49159663865546216
32,2,Jamie Lynn Spears,Barry Williams,1.0,0.0,0.06722689075630252,0.06302521008403361,0.5021008403361344
32,2,Jamie Lynn Spears,Charity Lawson,1.0,0.0,0.06722689075630252,0.08823529411764706,0.4894957983193277
32,2,Jamie Lynn Spears,Harry Jowsey,1.0,0.0,0.06722689075630252,0.06302521008403361,0.5021008403361344
32,2,Jamie Lynn Spears,Jason Mraz,1.0,0.0,0.06722689075630252,0.10084033613445378,0.4831932773109244
32,2,Jamie Lynn Spears,Lele Pons,1.0,0.0,0.06722689075630252,0.08823529411764706,0.4894957983193277
32,2,Jamie Lynn Spears,Mauricio Umansky,1.0,0.0,0.06722689075630252,0.05042016806722689,0.5084033613445378
32,2,Jamie Lynn Spears,Mira Sorvino,1.0,0.0,0.06722689075630252,0.07563025210084033,0.4957983193277311
32,2,Jamie Lynn Spears,Tyson Beckford,1.0,0.0,0.06722689075630252,0.07563025210084033,0.4957983193277311
32,2,Jamie Lynn Spears,Xochitl Gomez,1.0,0.0,0.06722689075630252,0.10084033613445378,0.4831932773109244
32,4,Adrian Peterson,Alyson Hannigan,0.09090909090909091,0.09090909090909091,0.0875,0.075,0.006249999999999999
32,4,Adrian Peterson,Barry Williams,0.09090909090909091,0.09090909090909091,0.0875,0.075,0.006249999999999999
32,4,Adrian Peterson,Mauricio Umansky,0.09090909090909091,0.09090909090909091,0.0875,0.07916666666666666,0.004166666666666666
32,5,Mira Sorvino,Alyson Hannigan,0.1,0.1,0.09166666666666666,0.0875,0.002083333333333333
32,5,Mira Sorvino,Harry Jowsey,0.1,0.1,0.09166666666666666,0.075,0.008333333333333331
32,6,Mauricio Umansky,Alyson Hannigan,0.0,0.0,0.10248447204968944,0.09627329192546584,0.0031055900621118
32,6,Mauricio Umansky,Barry Williams,0.0,0.0,0.10248447204968944,0.09937888198757763,0.0015527950310559036
32,6,Mauricio Umansky,Harry Jowsey,0.0,0.0,0.10248447204968944,0.09006211180124224,0.0062111801242236
32,7,Lele Pons,Alyson Hannigan,1.0,0.0,0.12943262411347517,0.12411347517730496,0.5026595744680851
32,7,Lele Pons,Ariana Madix,1.0,0.0,0.12943262411347517,0.13120567375886524,0.499113475177305
32,7,Lele Pons,Barry Williams,1.0,0.0,0.12943262411347517,0.11524822695035461,0.5070921985815603
32,7,Lele Pons,Charity Lawson,1.0,0.0,0.12943262411347517,0.1276595744680851,0.500886524822695
32,7,Lele Pons,Harry Jowsey,1.0,0.0,0.12943262411347517,0.11347517730496454,0.5079787234042553
32,7,Lele Pons,Jason Mraz,1.0,0.0,0.12943262411347517,0.1276595744680851,0.500886524822695
32,7,Lele Pons,Xochitl Gomez,1.0,0.0,0.12943262411347517,0.13120567375886524,0.499113475177305
32,8,Barry Williams,Harry Jowsey,0.14285714285714285,0.14285714285714285,0.1383399209486166,0.11067193675889328,0.013833992094861663
32,8,Barry Williams,Jason Mraz,0.14285714285714285,0.14285714285714285,0.1383399209486166,0.13043478260869565,0.003952569169960479
33,2,Anna Delvey,Brooks Nader,0.8752315413067338,0.12476845869326628,0.06589147286821706,0.07751937984496124,0.36941758781836165
33,2,Anna Delvey,Chandler Kinney,0.8752315413067338,0.0,0.06589147286821706,0.09302325581395349,0.42404987918049863
33,2,Anna Delvey,Danny Amendola,0.8752315413067338,0.0,0.06589147286821706,0.08139534883720931,0.42986383266887074
33,2,Anna Delvey,Dwight Howard ,0.8752315413067338,0.0,0.06589147286821706,0.08527131782945736,0.4279258481727467
33,2,Anna Delvey,Eric Roberts,0.8752315413067338,0.0,0.06589147286821706,0.05813953488372093,0.44149173964561494
33,2,Anna Delvey,Ilona Maher,0.8752315413067338,0.0,0.06589147286821706,0.08139534883720931,0.42986383266887074
33,2,Anna Delvey,Jenn Tran,0.8752315413067338,0.0,0.06589147286821706,0.07364341085271318,0.4337398016611188
33,2,Anna Delvey,Joey Graziadei,0.8752315413067338,0.0,0.06589147286821706,0.08527131782945736,0.4279258481727467
33,2,Anna Delvey,Phaedra Parks,0.8752315413067338,0.0,0.06589147286821706,0.08139534883720931,0.42986383266887074
33,2,Anna Delvey,Reginald VelJohnson,0.8752315413067338,0.0,0.06589147286821706,0.05813953488372093,0.44149173964561494
33,2,Anna Delvey,Stephen Nedoroscik,0.8752315413067338,0.0,0.06589147286821706,0.08527131782945736,0.4279258481727467
33,2,Tori Spelling,Eric Roberts,0.0,0.0,0.07364341085271318,0.05813953488372093,0.007751937984496127
33,2,Tori Spelling,Reginald VelJohnson,0.0,0.0,0.07364341085271318,0.05813953488372093,0.007751937984496127
33,4,Brooks Nader,Dwight Howard ,0.1111111111111111,0.1111111111111111,0.10884353741496598,0.09863945578231292,0.005102040816326529
33,6,Jenn Tran,Danny Amendola,0.14285714285714285,0.14285714285714285,0.15048543689320387,0.13592233009708737,0.007281553398058249
33,6,Jenn Tran,Ilona Maher,0.14285714285714285,0.14285714285714285,0.15048543689320387,0.11650485436893204,0.016990291262135915
33,6,Jenn Tran,Stephen Nedoroscik,0.14285714285714285,0.14285714285714285,0.15048543689320387,0.13592233009708737,0.007281553398058249
34,2,Baron Davis,Andy Richter,0.07142857142857142,0.07142857142857142,0.06474820143884892,0.05755395683453238,0.003597122302158272
34,4,Hilaria Baldwin,Alix Earle,1.0,0.0,0.09274193548387097,0.0967741935483871,0.49798387096774194
34,4,Hilaria Baldwin,Andy Richter,1.0,0.0,0.09274193548387097,0.07258064516129033,0.5100806451612904
34,4,Hilaria Baldwin,Danielle Fishel,1.0,0.0,0.09274193548387097,0.0846774193548387,0.5040322580645161
34,4,Hilaria Baldwin,Dylan Efron,1.0,0.0,0.09274193548387097,0.09274193548387097,0.5
34,4,Hilaria Baldwin,Elaine Hendrix,1.0,0.0,0.09274193548387097,0.0967741935483871,0.49798387096774194
34,4,Hilaria Baldwin,Jen Affleck,1.0,0.0,0.09274193548387097,0.09274193548387097,0.5
34,4,Hilaria Baldwin,Jordan Chiles,1.0,0.0,0.09274193548387097,0.0967741935483871,0.49798387096774194
34,4,Hilaria Baldwin,Robert Irwin,1.0,0.0,0.09274193548387097,0.08870967741935484,0.502016129032258
34,4,Hilaria Baldwin,Scott Hoying,1.0,0.0,0.09274193548387097,0.0846774193548387,0.5040322580645161
34,4,Hilaria Baldwin,Whitney Leavitt,1.0,0.0,0.09274193548387097,0.10080645161290322,0.4959677419354839
34,6,Scott Hoying,Andy Richter,0.1,0.1,0.08235294117647059,0.07941176470588235,0.0014705882352941194
34,7,Jen Affleck,Andy Richter,0.1111111111111111,0.1111111111111111,0.10240963855421686,0.08734939759036145,0.007530120481927707
34,7,Jen Affleck,Elaine Hendrix,0.1111111111111111,0.1111111111111111,0.10240963855421686,0.0963855421686747,0.00301204819277108
34,8,Danielle Fishel,Andy Richter,0.125,0.125,0.12271973466003316,0.11276948590381426,0.004975124378109451
34,10,Whitney Leavitt,Dylan Efron,0.16666666666666666,0.16666666666666666,0.1686046511627907,0.15988372093023256,0.004360465116279064
34,10,Whitney Leavitt,Elaine Hendrix,0.16666666666666666,0.16666666666666666,0.1686046511627907,0.16569767441860464,0.0014534883720930258
34,10,Whitney Leavitt,Jordan Chiles,0.16666666666666666,0.16666666666666666,0.1686046511627907,0.16569767441860464,0.0014534883720930258
